AcquiredDate,CreatedYear,Creator,Description,imageUrl_s,MainTitle,url,Owner,Size,Type,sk1,sk2,sk3
,,,,,樂覽-78期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDUxMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-79期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-80期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-81期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwMzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-82期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwNDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮／麥家樂 演出/國立臺灣交響樂團,,,聽見臺灣的聲音-郭之苑作品集_ 01 郭芝苑：《回憶》管弦樂組曲 第一樂章  盛宴,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwNDAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮／麥家樂 演出／國立臺灣交響樂團,,,聽見臺灣的聲音-郭之苑作品集_ 02 郭芝苑：《回憶》管弦樂組曲 第二樂章  夜曲,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwNDAwMw==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮／麥家樂 演出/國立臺灣交響樂團,,,聽見臺灣的聲音-郭之苑作品集_ 03 郭芝苑：《回憶》管弦樂組曲 第三樂章  車鼓舞,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwNDAwNA==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮／麥家樂 演出/國立臺灣交響樂團,,,聽見臺灣的聲音-郭之苑作品集_ 04 郭芝苑：《回憶》管弦樂組曲 第四樂章  迎神,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwNDAwNQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮／麥家樂 演出/國立臺灣交響樂團,,,聽見臺灣的聲音-郭之苑作品集_ 05 郭芝苑：臺灣旋律二樂章,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwNDAwNg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮／麥家樂 演出/國立臺灣交響樂團,,,聽見臺灣的聲音-郭之苑作品集_ 06 郭芝苑：臺灣吉慶序曲,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwNDAwNw==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮／麥家樂 演出/國立臺灣交響樂團,,,聽見臺灣的聲音-郭之苑作品集_ 07 郭芝苑：交響曲A調《唐山過臺灣》第一樂章  拓荒者,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwNDAwOA==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮／麥家樂 演出/國立臺灣交響樂團,,,聽見臺灣的聲音-郭之苑作品集_ 08 郭芝苑：交響曲A調《唐山過臺灣》第二樂章  田園,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwNDAwOQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮／麥家樂 演出/國立臺灣交響樂團,,,聽見臺灣的聲音-郭之苑作品集_ 09 郭芝苑：交響曲A調《唐山過臺灣》第三樂章  悲歡歲月,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwNDAxMA==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮／麥家樂 演出/國立臺灣交響樂團,,,聽見臺灣的聲音-郭之苑作品集_ 10 郭芝苑：交響曲A調《唐山過臺灣》第四樂章  山地節日,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwNDAxMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮／麥家樂 獨唱／陳欣豪 合唱團／大地合唱團、郭芝苑室內合唱團 演出／國立臺灣交響樂團,,,聽見臺灣的聲音-郭之苑作品集_ 11 郭芝苑曲/詹益川詞：前進！臺灣人,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwNDAxMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮／麥家樂 獨唱／張美莉、陳欣豪 合唱團／大地合唱團、郭芝苑室內合唱團 演出／國立臺灣交響樂團,,,聽見臺灣的聲音-郭之苑作品集_ 12 郭芝苑：管弦樂大進行曲《臺灣頌》,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwNDAxMw==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-83期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwNTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-84期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwNjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-85期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwNzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-86期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwODAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-87期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYwOTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-88期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYxMDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-89期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYxMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-90期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYxMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,曾智寧,,,古典逍遙遊【星座人生V.S音樂大師】,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDYxMjAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-91期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDcwMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,《交響樂團在台灣》總統府文化臺灣特展系列特輯,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDcwMTAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,原住民新韻,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDcwMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-92期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDcwMjAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-93期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDcwMzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-94期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDcwNDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-95期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDcwNTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-96期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDcwNjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-97期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDcwNzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-98期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDcwODAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-99期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDcwOTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-100期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDcxMDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-101期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDcxMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-102期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDcxMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,國立臺灣交響樂團,,,聽見台灣的聲音─馬水龍樂展,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDcxMjAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-103期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgwMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-104期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgwMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-105期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgwMzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-106期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgwNDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-107期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgwNTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-108期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgwNjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,作曲家/徐松榮 指揮/林天吉 樂團/國立臺灣交響樂團,,,新韻傳承系列—【 客家新韻 】_01客家民歌小組曲-苦力娘,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgwNzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-109期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgwNzAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-110期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgwODAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-111期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgwOTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-112期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgxMDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,指揮/邱君強 古箏/黃妤吟 客席首席/黃維明 國立臺灣交響樂團 台北愛樂合唱團,,,聽見臺灣的聲音－馬水龍樂展(DVD),https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgxMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-113期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgxMTAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,作曲家/沈錦堂 指揮/林天吉,,,新韻傳承系列—【 客家新韻 】_02客家民歌小組曲-病子歌與老山歌,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgxMTAwMw==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,沈錦堂,,,新韻傳承系列—【 客家新韻 】_03交響詩《客家頌》,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgxMTAwNA==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,李哲藝,,,新韻傳承系列—【 客家新韻 】_04客來詩樂－古典隨想,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgxMTAwNQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,李哲藝 演唱/謝宇威,,,新韻傳承系列—【 客家新韻 】_05夢迴原鄉－為民歌手與管弦樂團,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgxMTAwNg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-114期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgxMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,馬水龍作品學術研討會論文集,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDgxMjAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-115期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkwMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-116期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkwMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-118期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkwNDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-119期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkwNTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-117期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkwNTAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-120期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkwNjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-121期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkwNzAwMw==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-122期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkwODAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-123期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkwOTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-124期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkxMDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-125期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkxMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,指揮/張佳韻 作曲/錢南章 演出/國立臺灣交響樂團,,,聽見臺灣的聲音-錢南章樂展_01小路,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkxMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-126期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkxMjAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮：林天吉；導聆：劉岠渭,,,西洋音樂足跡-巴洛克-帕海貝爾：卡農與吉格舞曲,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkxMjAwMw==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,國立臺灣交響樂團,,,京劇新韻,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkxMjAwNA==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,指揮：廖曉鈴 演出：國立臺灣交響樂團,,,九十八年度音樂作品徵選獲獎作品集-窺見,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkxMjAwNQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮：林天吉；導聆：劉岠渭,,,西洋音樂足跡-巴洛克-韋瓦第：《四季》小提琴協奏曲<春>，作品269,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkxMjAwNg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮：林天吉；導聆：劉岠渭,,,西洋音樂足跡-巴洛克-韓德爾：F大調第二號大協奏曲，作品6-2,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkxMjAwNw==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮：林天吉；導聆：劉岠渭,,,西洋音樂足跡-巴洛克-巴赫：f小調第五號鋼琴協奏曲，作品1056,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkxMjAwOA==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮：林天吉；導聆：劉岠渭,,,西洋音樂足跡-浪漫-舒伯特：戲劇配樂《羅沙蒙》第三首間奏曲，作品797,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkxMjAwOQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮：林天吉；導聆：劉岠渭,,,西洋音樂足跡-浪漫-斯梅塔納：莫爾道河(選自《我的祖國》),https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkxMjAxMA==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮：林天吉；導聆：劉岠渭,,,西洋音樂足跡-浪漫-德弗乍克：G大調第八號交響曲,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkxMjAxMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮：林天吉；導聆：劉岠渭,,,西洋音樂足跡-浪漫-孟德爾頌：《芬加爾洞窟》音樂會序曲,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkxMjAxMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,指揮/陳俞州、張致遠、林岑陵、金學組 演出/國立台灣交響樂團,,,窺見─九十八年度鼓勵創作獲選作品集,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMDkxMjAxMw==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-127期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTAwMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-128期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTAwMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-129期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTAwMzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮∕李秀文 默劇演出/美國魔術圈默劇團Magic Circle Mime Company 樂團/國立臺灣交響樂團,,,20100404搗蛋鬼大鬧星芙尼,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTAwNDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-130期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTAwNDAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-131期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTAwNTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,客席指揮∕邱君強，小提琴∕蘇顯達，琵琶∕王世榮，笛、蕭∕陳中申，女高音∕徐以琳，男高音∕鄧吉龍，合唱∕國立臺北藝術大學合唱團、東海大學合唱團,,,20100525聽見台灣的聲音賴德和樂集,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTAwNTAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-132期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTAwNjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-133期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTAwNzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-134期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTAwODAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-135期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTAwOTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-136期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTAxMDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-137期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTAxMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-138期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTAxMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-139期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTEwMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,演出∕國立臺灣交響樂團，國立臺灣體育學院，作曲家∕游昌發，指揮∕梶間聡夫 Fusao Kajima,,,蛇郎君,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTEwMTAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-140期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTEwMjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-141期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTEwMzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-142期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTEwNDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-143期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTEwNTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-144期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTEwNjAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-145期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTEwNzAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-146期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTEwODAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,指揮∕梶間聡夫Fusao Kajima，導聆∕劉岠渭,,,邁入古典音樂的殿堂 聆聽璀璨樂音,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTEwODAwMg==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-147期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTEwOTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-148期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTExMDAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
,,,,,樂覽-149期,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=UDIwMTExMTAwMQ==,國立臺灣交響樂團,,交響樂類\樂覽、出版品,交響樂類,樂覽、出版品,交響
